CIK,CONAME,FYRMO,FDATE,FORM,SECFNAME,mda_positive_score,mda_negative_score,mda_polarity_score,mda_average_sentence_length,mda_percentage_of_complex_words,mda_fog_index,mda_complex_word_count,mda_word_count,mda_uncertainty_score,mda_constraining_score,mda_positive_word_proportion,mda_negative_word_proportion,mda_uncertainty_word_proportion,mda_constraining_word_proportion,qqdmr_positive_score,qqdmr_negative_score,qqdmr_polarity_score,qqdmr_average_sentence_length,qqdmr_percentage_of_complex_words,qqdmr_fog_index,qqdmr_complex_word_count,qqdmr_word_count,qqdmr_uncertainty_score,qqdmr_constraining_score,qqdmr_positive_word_proportion,qqdmr_negative_word_proportion,qqdmr_uncertainty_word_proportion,qqdmr_constraining_word_proportion,rf_positive_score,rf_negative_score,rf_polarity_score,rf_average_sentence_length,rf_percentage_of_complex_words,rf_fog_index,rf_complex_word_count,rf_word_count,rf_uncertainty_score,rf_constraining_score,rf_positive_word_proportion,rf_negative_word_proportion,rf_uncertainty_word_proportion,rf_constraining_word_proportion,constraining_words_whole_report
3662.0,SUNBEAM CORP/FL/,199905.0,17-05-1999,NT 10-Q,https://www.sec.gov/Archives/edgar/data/3662/0000950172-99-000584.txt,573.0,202.0,0.47870967680166493,0.3104967948717949,29.266666666666666,11.830865384615386,439.0,775.0,0.0,0.0,0.7393548387096774,0.26064516129032256,2.6094276094276094,2.6094276094276094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3662.0,SUNBEAM CORP/FL/,199906.0,11-06-1999,10-Q,https://www.sec.gov/Archives/edgar/data/3662/0000950170-99-001005.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8668.0,3116.0,0.4711473183578456,4.721153846153846,789.5555555555555,317.71068376068376,7106.0,11784.0,0.0,0.0,0.7355736591989138,0.26442634080108623,39.676767676767675,39.676767676767675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3662.0,SUNBEAM CORP/FL/,199908.0,16-08-1999,NT 10-Q,https://www.sec.gov/Archives/edgar/data/3662/0000950172-99-001074.txt,534.0,151.0,0.5591240867750014,0.2744391025641026,36.09090909090909,14.54613927738928,397.0,685.0,0.0,0.0,0.7795620437956204,0.22043795620437956,2.3063973063973062,2.3063973063973062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3662.0,SUNBEAM CORP/FL/,199908.0,19-08-1999,10-Q,https://www.sec.gov/Archives/edgar/data/3662/0000950170-99-001361.txt,13874.0,3940.0,0.5576512854744778,7.137019230769231,451.68,183.5268076923077,11292.0,17814.0,0.0,0.0,0.778825642752891,0.22117435724710902,59.97979797979798,59.97979797979798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3662.0,SUNBEAM CORP/FL/,199911.0,08-11-1999,10-K/A,https://www.sec.gov/Archives/edgar/data/3662/0000889812-99-003241.txt,34025.0,18054.0,0.3066687148311859,20.864983974358974,430.03125,180.3584935897436,27522.0,52079.0,0.0,0.0,0.6533343574185372,0.34666564258146276,175.35016835016836,175.35016835016836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3662.0,SUNBEAM CORP/FL/,199911.0,08-11-1999,10-Q/A,https://www.sec.gov/Archives/edgar/data/3662/0000950170-99-001639.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14823.0,4416.0,0.5409324808700591,7.7079326923076925,216.75,89.78317307692308,12138.0,19239.0,0.0,0.0,0.7704662404490877,0.2295337595509122,64.77777777777777,64.77777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3662.0,SUNBEAM CORP/FL/,199911.0,08-11-1999,10-Q/A,https://www.sec.gov/Archives/edgar/data/3662/0000950170-99-001640.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13342.0,3801.0,0.5565536953534064,6.868189102564102,1371.625,551.3972756410257,10973.0,17143.0,0.0,0.0,0.7782768476929359,0.2217231523070641,57.72053872053872,57.72053872053872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3662.0,SUNBEAM CORP/FL/,199911.0,15-11-1999,NT 10-Q,https://www.sec.gov/Archives/edgar/data/3662/0000950172-99-001626.txt,504.0,137.0,0.572542900822866,0.2568108974358974,53.142857142857146,21.35986721611722,372.0,641.0,0.0,0.0,0.7862714508580343,0.21372854914196568,2.1582491582491583,2.1582491582491583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3662.0,SUNBEAM CORP/FL/,199911.0,19-11-1999,10-Q,https://www.sec.gov/Archives/edgar/data/3662/0000950170-99-001856.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18390.0,4657.0,0.5958693105134781,9.233573717948717,5046.0,2022.0934294871795,15138.0,23047.0,0.0,0.0,0.7979346552696663,0.20206534473033366,77.5993265993266,77.5993265993266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3982.0,ALLIS CHALMERS ENERGY INC.,200603.0,22-03-2006,10-K,https://www.sec.gov/Archives/edgar/data/3982/0000950129-06-002926.txt,154327.0,106990.0,0.1811478013287266,104.6943108974359,1469.15625,629.5402243589743,94026.0,261317.0,0.0,0.0,0.5905739006647099,0.40942609933529006,879.8552188552188,879.8552188552188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3982.0,ALLIS CHALMERS ENERGY INC.,200605.0,01-05-2006,10-K/A,https://www.sec.gov/Archives/edgar/data/3982/0000950129-06-004690.txt,23414.0,17745.0,0.13773415291582075,16.489983974358974,591.75,243.2959935897436,14202.0,41159.0,0.0,0.0,0.5688670764595836,0.43113292354041644,138.58249158249157,138.58249158249157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3982.0,ALLIS CHALMERS ENERGY INC.,200605.0,10-05-2006,10-Q,https://www.sec.gov/Archives/edgar/data/3982/0000950129-06-005244.txt,76936.0,40003.0,0.31583133086210907,46.8505608974359,3496.75,1417.4402243589745,41961.0,116939.0,0.0,0.0,0.657915665432405,0.34208433456759507,393.73400673400675,393.73400673400675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3982.0,ALLIS CHALMERS ENERGY INC.,200607.0,24-07-2006,10-K/A,https://www.sec.gov/Archives/edgar/data/3982/0000950129-06-007243.txt,86143.0,67755.0,0.11948173465464475,61.65785256410256,2142.2916666666665,881.5798076923077,51415.0,153898.0,0.0,0.0,0.5597408673277106,0.44025913267228944,518.1750841750842,518.1750841750842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3982.0,ALLIS CHALMERS ENERGY INC.,200607.0,24-07-2006,10-Q/A,https://www.sec.gov/Archives/edgar/data/3982/0000950129-06-007244.txt,25688.0,17050.0,0.20211521362248783,17.122596153846153,1612.25,651.7490384615385,12898.0,42738.0,0.0,0.0,0.6010576068136085,0.3989423931863915,143.8989898989899,143.8989898989899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3982.0,ALLIS CHALMERS ENERGY INC.,200608.0,14-08-2006,10-Q,https://www.sec.gov/Archives/edgar/data/3982/0000950129-06-007871.txt,31630.0,21125.0,0.19912804473132162,21.135817307692307,1543.9,626.0143269230771,15439.0,52755.0,0.0,0.0,0.5995640223675481,0.4004359776324519,177.62626262626262,177.62626262626262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3982.0,ALLIS CHALMERS ENERGY INC.,200611.0,08-11-2006,10-Q,https://www.sec.gov/Archives/edgar/data/3982/0000950129-06-009522.txt,50667.0,34844.0,0.1850405211003843,34.259214743589745,794.1034482758621,331.34506520778075,23029.0,85511.0,0.0,0.0,0.5925202605512742,0.4074797394487259,287.91582491582494,287.91582491582494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3982.0,ALLIS CHALMERS ENERGY INC.,200612.0,29-12-2006,10-Q/A,https://www.sec.gov/Archives/edgar/data/3982/0000950134-06-023819.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138523.0,102930.0,0.1474117115954351,96.73597756410257,8463.875,3424.2443910256416,67711.0,241453.0,0.0,0.0,0.5737058557980228,0.4262941442019772,812.973063973064,812.973063973064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3982.0,ALLIS CHALMERS ENERGY INC.,200703.0,15-03-2007,10-K,https://www.sec.gov/Archives/edgar/data/3982/0000950129-07-001381.txt,147749.0,108800.0,0.15181895076514887,102.78405448717949,4728.894736842105,1932.671516531714,89849.0,256549.0,0.0,0.0,0.5759094753828703,0.42409052461712965,863.8013468013468,863.8013468013468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3982.0,ALLIS CHALMERS ENERGY INC.,200705.0,10-05-2007,10-Q,https://www.sec.gov/Archives/edgar/data/3982/0000950129-07-002432.txt,134196.0,73288.0,0.29355516569810897,83.12660256410257,5267.571428571428,2140.2792124542125,73746.0,207484.0,0.0,0.0,0.646777582849762,0.3532224171502381,698.5993265993266,698.5993265993266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3982.0,ALLIS CHALMERS ENERGY INC.,200708.0,09-08-2007,10-Q,https://www.sec.gov/Archives/edgar/data/3982/0000950129-07-003918.txt,43814.0,31145.0,0.16901239343949345,30.031650641025642,2106.222222222222,854.5015491452992,18956.0,74959.0,0.0,0.0,0.5845061967208741,0.41549380327912594,252.3872053872054,252.3872053872054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3982.0,ALLIS CHALMERS ENERGY INC.,200711.0,06-11-2007,10-Q,https://www.sec.gov/Archives/edgar/data/3982/0000950129-07-005361.txt,68818.0,44699.0,0.21247037888411013,45.47956730769231,5136.5,2072.791826923077,30819.0,113517.0,0.0,0.0,0.6062351894429909,0.39376481055700907,382.2121212121212,382.2121212121212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3982.0,ALLIS CHALMERS ENERGY INC.,200803.0,07-03-2008,10-K,https://www.sec.gov/Archives/edgar/data/3982/0000950129-08-001569.txt,154379.0,112159.0,0.15840142868874832,106.7860576923077,4619.65,1890.574423076923,92393.0,266538.0,0.0,0.0,0.5792007143446714,0.4207992856553287,897.4343434343434,897.4343434343434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3982.0,ALLIS CHALMERS ENERGY INC.,200804.0,29-04-2008,10-K/A,https://www.sec.gov/Archives/edgar/data/3982/0000950129-08-002507.txt,41057.0,26950.0,0.20743452879545587,27.24639423076923,2183.8888888888887,884.4541132478631,19655.0,68007.0,0.0,0.0,0.603717264399253,0.396282735600747,228.97979797979798,228.97979797979798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4447.0,AMERADA HESS CORP,200311.0,12-11-2003,10-Q,https://www.sec.gov/Archives/edgar/data/4447/0000950123-03-012528.txt,33914.0,25062.0,0.1500949538769992,23.628205128205128,1546.1,627.891282051282,15461.0,58976.0,0.0,0.0,0.5750474769397721,0.4249525230602279,198.57239057239056,198.57239057239056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4447.0,AMERADA HESS CORP,200403.0,12-03-2004,10-K,https://www.sec.gov/Archives/edgar/data/4447/0000950123-04-003250.txt,144206.0,117444.0,0.1022816739915831,104.82772435897436,12989.25,5237.631089743591,51957.0,261650.0,0.0,0.0,0.551140836995987,0.448859163004013,880.976430976431,880.976430976431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4447.0,AMERADA HESS CORP,200403.0,15-03-2004,10-K/A,https://www.sec.gov/Archives/edgar/data/4447/0000950123-04-003322.txt,19320.0,21137.0,-0.044911881749884766,16.208733974358974,1457.8333333333333,589.6168269230769,8747.0,40457.0,0.0,0.0,0.47754405912450254,0.5224559408754974,136.21885521885523,136.21885521885523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4447.0,AMERADA HESS CORP,200405.0,07-05-2004,10-Q,https://www.sec.gov/Archives/edgar/data/4447/0000950123-04-005950.txt,24787.0,17909.0,0.1610923739891069,17.10576923076923,1891.6666666666667,763.5089743589745,11350.0,42696.0,0.0,0.0,0.5805461869964399,0.41945381300356005,143.75757575757575,143.75757575757575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4447.0,AMERADA HESS CORP,200408.0,06-08-2004,10-Q,https://www.sec.gov/Archives/edgar/data/4447/0000950123-04-009350.txt,30605.0,22501.0,0.1526004594555681,21.276442307692307,1631.625,661.160576923077,13053.0,53106.0,0.0,0.0,0.5763002297292208,0.4236997702707792,178.8080808080808,178.8080808080808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4447.0,AMERADA HESS CORP,200411.0,05-11-2004,10-Q,https://www.sec.gov/Archives/edgar/data/4447/0000950123-04-013054.txt,43804.0,30912.0,0.17254671020701662,29.934294871794872,3951.4,1592.533717948718,19757.0,74716.0,0.0,0.0,0.5862733551046629,0.413726644895337,251.56902356902356,251.56902356902356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4447.0,AMERADA HESS CORP,200503.0,14-03-2005,10-K,https://www.sec.gov/Archives/edgar/data/4447/0000950123-05-003078.txt,178646.0,123434.0,0.18277277542312376,121.02564102564102,49752.5,19949.410256410258,99505.0,302080.0,0.0,0.0,0.5913863877118644,0.4086136122881356,1017.1043771043771,1017.1043771043771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4447.0,AMERADA HESS CORP,200505.0,06-05-2005,10-Q,https://www.sec.gov/Archives/edgar/data/4447/0000950123-05-005767.txt,27851.0,20522.0,0.1515101399509745,19.380208333333332,1430.0,579.7520833333333,12870.0,48373.0,0.0,0.0,0.5757550699770533,0.42424493002294666,162.87205387205387,162.87205387205387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4447.0,AMERADA HESS CORP,200508.0,05-08-2005,10-Q,https://www.sec.gov/Archives/edgar/data/4447/0000950123-05-009475.txt,36295.0,27495.0,0.1379526571541315,25.556891025641026,2529.3333333333335,1021.9560897435899,15176.0,63790.0,0.0,0.0,0.5689763285781471,0.43102367142185294,214.78114478114477,214.78114478114477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4447.0,AMERADA HESS CORP,200511.0,07-11-2005,10-Q,https://www.sec.gov/Archives/edgar/data/4447/0000950123-05-013153.txt,36349.0,27939.0,0.1308175709287765,25.756410256410255,2585.5,1044.502564102564,15513.0,64288.0,0.0,0.0,0.5654087854654056,0.4345912145345943,216.45791245791247,216.45791245791247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4457.0,AMERCO /NV/,199911.0,08-11-1999,10-Q,https://www.sec.gov/Archives/edgar/data/4457/0000004457-99-000043.txt,6131.0,3625.0,0.25686756864935756,3.9086538461538463,1141.5,458.16346153846155,4566.0,9756.0,0.0,0.0,0.6284337843378434,0.37156621566215664,32.84848484848485,32.84848484848485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4457.0,AMERCO /NV/,200002.0,10-02-2000,10-Q,https://www.sec.gov/Archives/edgar/data/4457/0000004457-00-000018.txt,5803.0,3627.0,0.23075291620034433,3.778044871794872,547.625,220.56121794871797,4381.0,9430.0,0.0,0.0,0.6153764581124073,0.3846235418875928,31.75084175084175,31.75084175084175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
